transaction_id,vendor_id,category_code,kind,amount_minor
0e53fd87-97bb-4298-8717-e8cd1cddac2d,,UNCLASS,unclassified,888527
0e637ec2-7dbb-405d-be67-bbed65e62923,,UNCLASS,unclassified,-26273703
0e6c51fe-b047-42b2-8bcb-1ac6ccb71234,,UNCLASS,unclassified,19680944
0f677cb9-de4c-47db-9b1d-538689ac46a7,,UNCLASS,unclassified,4416713
0f822425-5dc1-4fac-9a76-9fa73d7f4671,,UNCLASS,unclassified,-24578618
10368907-3fb5-4878-9761-8dfc692944c7,,UNCLASS,unclassified,-14371971
10410a81-c72d-419f-9868-b4be46e71f33,,UNCLASS,unclassified,3972517
105a45bf-c9ab-4fa0-9309-332396e800f7,,UNCLASS,unclassified,46425262
116b62b6-736e-43ef-bf4b-d7684a81bf53,,UNCLASS,unclassified,-1860307
12150071-20f5-4beb-a233-4a4dcc7b0d46,,UNCLASS,unclassified,-4138041
126869e7-af40-49f2-869f-83d709a0bdbd,,UNCLASS,unclassified,-1866540
129e5a23-d8aa-51ec-9ab9-abf22e19d8e6,8463a659-7733-5594-8590-3d7cd66a5c08,LOG,vendor_payment,-400000
12a8ff4e-5cc4-463e-ac7a-8a50c2c4f3f9,,UNCLASS,unclassified,-22445323
1362ea26-5993-4343-8b44-1836c28b898f,,UNCLASS,unclassified,44480470
139620f3-c973-4e24-9a01-7584f01b6a14,,UNCLASS,unclassified,4540659
1414d045-a499-47a6-a758-ac2992e6016c,,UNCLASS,unclassified,-49333265
1439a711-2efc-4d94-a09b-909607b29da0,,UNCLASS,unclassified,3564606
145a1f3f-2a05-4647-bcee-01f2692fb0fa,,UNCLASS,unclassified,30648762
14ebf858-74d4-4741-b01d-523d3cb182fa,,UNCLASS,unclassified,1442793
14edb0c9-c31e-47ab-ad40-e88073fdd609,,UNCLASS,unclassified,3282581
171adf89-caad-4fa2-8e51-9350d67d5c83,,UNCLASS,unclassified,22429828
1738c911-b9a9-48de-b0e6-56c4b4d14dff,,UNCLASS,unclassified,1184262
176f5d19-ef61-4fb4-9280-a79f90a9ad8b,,UNCLASS,unclassified,-3989785
17a62efb-848a-41e1-9786-bb01db162ecd,,UNCLASS,unclassified,24382454
18318b46-7902-4dd4-b3eb-1ad8423e1f1b,,UNCLASS,unclassified,314650
1858780d-480e-4bc3-819b-3d68ff72b02b,,UNCLASS,unclassified,4432193
18dc6490-0681-432c-b982-c56d9c46aecc,,UNCLASS,unclassified,-225926
19cf6a07-3eab-41e2-82ff-472f28c7ed05,,UNCLASS,unclassified,-10617656
1ad00906-1fde-441a-a48d-702f06e1d8e1,,UNCLASS,unclassified,24208645
1bd19b23-87ae-435b-ac26-1710047e9b35,,UNCLASS,unclassified,-2126391
1bf5cd52-b072-4d24-91f8-25a145356a2d,,UNCLASS,unclassified,-2043383
1db7f185-3b98-4075-9444-957b8f450362,,UNCLASS,unclassified,-22051008
1e269e4f-1f3d-4e30-bad6-53bc12b23534,,UNCLASS,unclassified,-1351805
1ec3f9a5-41a1-4389-b6b3-15cba22ce125,,UNCLASS,unclassified,257885355
1ef9d391-932c-47cc-a887-9677a8e9c852,,UNCLASS,unclassified,315603
208966a4-436b-4b93-860f-fc718a26010c,,UNCLASS,unclassified,-38834790
20f7698f-4aa9-4a96-b4e3-6504a47c1a55,,UNCLASS,unclassified,22516838
2109c779-1de8-40c2-a0b2-ac053abd28a8,,UNCLASS,unclassified,1401329
210afdd9-6326-4628-9ccf-228c6b0fbe0e,,UNCLASS,unclassified,-444451787
21f9527a-f105-46f3-a64a-d34457e8a133,,UNCLASS,unclassified,-24874877
22227e75-64db-4fd5-a273-ed020ff6fed2,,UNCLASS,unclassified,3324197
2266dca5-e30d-4613-b72d-8ed139d9c1a0,,UNCLASS,unclassified,4119971
228bdcb9-0df4-4ef1-99d5-0e1a0fad6d96,,UNCLASS,unclassified,-4039187
22cd453c-3937-4681-b9dd-3993c9527bf9,,UNCLASS,unclassified,-34490552
22ee3b5c-3b37-4d23-b7aa-f28abc0a577c,,UNCLASS,unclassified,-21474434
237a51dd-026d-5ef4-b4da-89aec0bf5891,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-400000
23dc01b4-9ba3-4858-9450-ad00eaa6c7eb,,UNCLASS,unclassified,-1393644
2459c017-24d5-453d-8ee2-aa0f45c9d830,,UNCLASS,unclassified,516145
255b41b2-2122-41b2-8140-56ecc9535022,,UNCLASS,unclassified,-4931694
25bfe21b-0afa-453b-9063-98f19303e158,,UNCLASS,unclassified,-1950161
25e9722d-3244-47a2-a948-0d637471ffd1,,UNCLASS,unclassified,-28679974
263fd48f-7bae-4f6c-ad37-4b0d09ce4a2a,,UNCLASS,unclassified,-1194045
26ccd315-b587-4dce-9812-926ea97b7c72,,UNCLASS,unclassified,-3256042
2812bba2-6148-4c9e-ad22-581e89d4a848,,UNCLASS,unclassified,-2611617
28244ba9-54ca-48ac-b381-63babb0eab7d,,UNCLASS,unclassified,-22365903
28ac63c7-0732-4842-91b6-df5a88b0181e,,UNCLASS,unclassified,-1579397
28dceb4d-db63-4616-b34e-5c221d646420,,UNCLASS,unclassified,-550885
28f44c3c-b894-4831-932d-ed643e94668b,,UNCLASS,unclassified,9448381
2a9d82c9-6c95-4c39-a4a0-2a136d71fcca,7e8cc9d9-297c-5a39-b67c-3aaddece50d4,TECH,vendor_payment,-4766621
2aa7bcc8-b2d7-433e-98a2-9f76328efe2a,,UNCLASS,unclassified,339465624
2ac4b1f2-33b3-48a7-ba39-88b21f6800e9,,UNCLASS,unclassified,143679
2af7fc49-2a87-42bb-bb90-f430d8a39347,,UNCLASS,unclassified,4036681
2afb18c3-5cd9-4f31-955c-b5988458f92a,,UNCLASS,unclassified,-2882888
2bd673a9-59fb-47bc-ace4-e60556483587,,UNCLASS,unclassified,26918149
2c1826d0-bc75-4a10-af34-a657b7fc11e7,,UNCLASS,unclassified,-3622490
2c2e574c-5a6b-44da-a895-7ddf4678f4b4,,UNCLASS,unclassified,3716107
2c3294e9-f8cd-44d5-954c-e69fe954e77c,,UNCLASS,unclassified,-2299817
2cbcde41-480e-4e9a-a8b6-11a9ae3d591c,,UNCLASS,unclassified,2078204
2d33fcba-8fc2-4249-865a-6a5cc21dae0f,,UNCLASS,unclassified,2902686
2d67e641-c78b-4fee-9cbe-b8f56294338d,,UNCLASS,unclassified,-47809603
2d69f5f4-0197-4316-b4f7-161e037d0dc3,,UNCLASS,unclassified,3347260
2e47135e-7108-4096-b7c0-a91c6e272356,,UNCLASS,unclassified,-2905699
2e7ddf17-3636-4ece-b8b3-0f7ae170b439,,UNCLASS,unclassified,1782260
2fdd564e-7d9f-4214-8457-db0a66ed534b,,UNCLASS,unclassified,4749393
2ffbce10-b3f9-41c3-b265-aae446e4a73c,,UNCLASS,unclassified,1840913
300798fa-f2c1-4900-8396-fca8716a6205,,UNCLASS,unclassified,4238751
30d1acc1-d4ab-4a89-b4ec-ed163bf5679c,,UNCLASS,unclassified,-26438047
30e64863-f04c-4714-ac2d-253a6ec3eb5d,,UNCLASS,unclassified,-4569919
31862d62-a5b6-4ee5-9b10-b707551f16af,,UNCLASS,unclassified,-49059467
31dcc768-930a-4fca-858b-93a4040d041c,,UNCLASS,unclassified,-2153965
31e11b8b-972a-4a84-9d8b-da17e32537d9,,UNCLASS,unclassified,3559347
322ecac7-c60f-42f5-9f83-c59fec28a73c,,UNCLASS,unclassified,-3156554
32ec6f23-d717-4e24-bf61-51577d66fc82,,UNCLASS,unclassified,-251674
33c6f365-2eaf-4e02-9796-c2d6ca9430ca,,UNCLASS,unclassified,-4982253
33e320a3-0835-450a-b025-fb43bc4fd776,,UNCLASS,unclassified,4435479
361fe6f3-d499-4aa1-b2b0-f8fec0621f47,,UNCLASS,unclassified,3464145
36bd6fba-ee27-4940-9c07-0a2d0656de44,,UNCLASS,unclassified,24903612
36c37e61-64b0-4998-80f5-4531835aeade,,UNCLASS,unclassified,-47399
36deda7b-3c72-473f-8d86-71f24859111c,,UNCLASS,unclassified,11140083
37ac17ea-fce3-460e-8c7e-9127360fd47c,,UNCLASS,unclassified,-3589722
3858020e-5fe3-5ea7-ac88-fee402fd0b2d,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-320000
38d0e685-53c4-4d94-b234-565da24ef852,,UNCLASS,unclassified,34519332
391774b8-0156-454f-bfe7-0820f1212e09,,UNCLASS,unclassified,-2917837
392872ef-a846-49c1-b881-91517a121bdf,,UNCLASS,unclassified,-42510960
3947d7de-8ba2-4d29-8f88-2c4f13d2fb42,,UNCLASS,unclassified,-3374278
3973284a-3d13-46fb-96c4-968987231e73,,UNCLASS,unclassified,72220
3986e0f7-1502-4433-8c0c-7d09bff3e950,,UNCLASS,unclassified,2390575
39cfda89-3ddf-4918-b384-39a1ae1e5e82,,UNCLASS,unclassified,2186767
3a5750f6-c83f-47de-8681-be21dd99c0e8,,UNCLASS,unclassified,-1143699
3a70d3fa-9d5f-4ab4-a1aa-3a06d75b6396,,UNCLASS,unclassified,327755
3b5964fc-36fc-47f1-b443-b96a4596daf8,,UNCLASS,unclassified,31565227
3b6f7486-afa8-4822-afcb-d5e8cb7e0122,,UNCLASS,unclassified,3062332
3b731e3f-5faf-4c3f-8775-d8a99ebf3c6a,c212531e-e5ce-5540-b467-81a4b60e2fcb,SUP,vendor_payment,-4463413
3b84147f-40c4-4650-93f2-919cd2feaad7,,UNCLASS,unclassified,-29094000
3c0489f8-1421-423c-847c-67a532aed39d,,UNCLASS,unclassified,-45639455
3c54acf0-1324-4993-92b2-ecea3bc3315d,,UNCLASS,unclassified,-49300142
3cc53664-c299-4492-b13f-09d0c56f3698,,UNCLASS,unclassified,1164448
3e4ed0e2-8074-4b1d-b0c5-5708fc9b702f,,UNCLASS,unclassified,554365
3f22c628-52cb-4b50-a02c-f5c1ea9ab65e,,UNCLASS,unclassified,508632
3f5d247d-a039-4e0e-9c6c-0c31a420620a,,UNCLASS,unclassified,-2401275
3f75a7f6-92a3-42cc-8cde-83afc015d0ce,,UNCLASS,unclassified,-3159116
3f7ea8b9-e84b-460d-b472-9f21ed7f3b17,,UNCLASS,unclassified,33560698
3f9c4299-f40c-4799-a881-7ba8bb2ac028,,UNCLASS,unclassified,-9624146
40043cb8-d877-42d7-b4b5-1650abc5a82e,,UNCLASS,unclassified,3598075
401900fb-e6d9-4118-8f4d-d461dc095512,,UNCLASS,unclassified,-2606218
402b8a5f-31fe-4b5f-a321-e4cda8924fb9,,UNCLASS,unclassified,264821291
40824181-8c75-4843-bd44-e2627b70cca2,,UNCLASS,unclassified,3161436
4199065e-19a6-4dcc-a044-034fb34cd335,,UNCLASS,unclassified,-549994
41f3f05c-0aa4-4478-b326-06cbc7690871,,UNCLASS,unclassified,-415044
41f7c196-1fc0-4262-9d2a-24f30cbec190,,UNCLASS,unclassified,227383
41f905e8-8477-4b1a-b1b6-20039569a5b8,,UNCLASS,unclassified,-3598451
4239f4ee-2afc-4dd0-ac87-a4e6be7f6c08,,UNCLASS,unclassified,-1688349
42a5da32-d9d5-41f1-ad06-99a6b3bd1a58,,UNCLASS,unclassified,547166
438888ec-9438-5dd3-96f7-ec15be3f555f,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_refund,50000
4399b46d-1476-497b-a578-681d3ca362ee,,UNCLASS,unclassified,4337100
43a9148b-096d-4b6f-b607-ad2989676c5d,,UNCLASS,unclassified,-204551
44585d48-34c1-48ef-aeba-ee8f846660ea,,UNCLASS,unclassified,-1344620
4458fe8f-7d56-4dcd-a848-553c3bc9ad00,,UNCLASS,unclassified,-1031267
44d54288-bd5f-4e31-93c3-1bbe6b10ed89,,UNCLASS,unclassified,-3060763
454814df-2413-439d-abc4-23d9f5ac321d,,UNCLASS,unclassified,45826072
45967d2c-9332-448a-bfaa-e603f7201080,,UNCLASS,unclassified,-3138153
45afdda1-9109-43ad-a1e8-30ed80803f5d,,UNCLASS,unclassified,-4221343
462130cf-81a4-4213-a15e-27a597d247d2,,UNCLASS,unclassified,-1174457
466b98c9-b882-401b-906e-35fc4daeae7e,,UNCLASS,unclassified,4997808
46b1e5a8-bb14-4886-b4af-84ae90db6786,,UNCLASS,unclassified,-12500629
46f2cd0f-e255-4ba8-b543-d5ffcd28cc3d,,UNCLASS,unclassified,-3389181
47331efd-0290-492f-a0ec-9f0efad88c4c,,UNCLASS,unclassified,-11205116
475a53eb-683a-46d6-bef5-33ca88264e1e,,UNCLASS,unclassified,4011205
478f6779-6ee7-4028-8470-c82d6de638cc,,UNCLASS,unclassified,-1112409
484fe247-a112-4ce6-bdf9-a10e78c44348,,UNCLASS,unclassified,-1248148
4997d558-5115-45a4-86c2-d29ef2bfc91a,,UNCLASS,unclassified,3094219
4a4032c8-8a16-4778-a7f3-63d441e1c343,,UNCLASS,unclassified,-1142628
4a4e8078-f02e-4438-b09b-1c31538fce1e,,UNCLASS,unclassified,-44229408
4a7c38be-bb5c-4fa7-a249-125a8b358811,,UNCLASS,unclassified,49144848
4a87624c-26a7-4881-b9fa-92f86ec4d77f,,UNCLASS,unclassified,1778353
4a9dbc27-07b3-4a96-a680-19bac094e828,,UNCLASS,unclassified,1436838
4ac12c7a-d2d3-4689-b93d-961e001568cc,,UNCLASS,unclassified,-40471701
4af5aa3c-6344-436c-b2dd-0a7de483af9b,,UNCLASS,unclassified,-19757715
4b19d452-26e1-4aa8-8292-18932bda9a2f,,UNCLASS,unclassified,-2521657
4bb33b0e-ecd1-456f-9b39-d8cddaeaf8ab,,UNCLASS,unclassified,-3438386
4c7235ca-5752-4d01-b394-2daf8244dd7f,,UNCLASS,unclassified,-4395149
4ca4638d-21ad-4d28-b3cb-0f35f270716b,,UNCLASS,unclassified,13926168
4cc2263a-6acd-46e2-904e-3fee216da8fc,cb594e5f-b964-5154-b88d-6a5b35a1b057,SUP,vendor_payment,-403544
4cd38ec4-7a04-4d35-b6ae-75b63da19cea,,UNCLASS,unclassified,-1355582
4e1dd08f-ef39-48f4-9d82-fc43946543c3,,UNCLASS,unclassified,4196766
4e27a9a7-8dab-49e5-9336-4d09ab2ef3fa,,UNCLASS,unclassified,-2215472
4e58ff7d-a385-4b55-8f0b-e15579ce67f0,,UNCLASS,unclassified,-4893358
4eb2f128-5e02-4af4-852f-0de91e6218a0,,UNCLASS,unclassified,-3809768
4ecdc04c-2526-4da3-807f-471df6bfc24c,,UNCLASS,unclassified,3790420
4f4a4528-cebd-417a-b174-859efb195734,9e31f002-04dc-576f-b04a-7810aab351aa,UTIL,vendor_payment,-3607026
4ff8824f-a37a-44aa-8c52-b52d665ccc24,,UNCLASS,unclassified,-4775612
500f8a0b-48d2-4602-9869-ee5872c1a457,,UNCLASS,unclassified,-2280609
5095c2c7-6fcd-498e-b56a-5c13e12e12cd,,UNCLASS,unclassified,34083224
50a9c408-3bd4-4ba5-b874-daa5bfba84cd,,UNCLASS,unclassified,-5181392
50f953f6-7088-406e-925f-87f1a71eb2ab,,UNCLASS,unclassified,-41295951
51275926-8061-4f34-941a-f839a767fdb4,,UNCLASS,unclassified,4096187
518855f7-d8ce-4fcb-b481-22a93e354c79,,UNCLASS,unclassified,3292640
5234a3df-b9c4-4348-a42a-70d47d51e027,,UNCLASS,unclassified,2109259
523e4b81-ea40-4460-9d77-f330fe5ae2e2,,UNCLASS,unclassified,-1104500
52a1a50e-ad8f-4239-88bd-b7447d0a732f,,UNCLASS,unclassified,-5923352
532e567b-2411-4a97-8205-890792b8211c,3fe36217-513d-5d1e-a370-87ca79cb7dc7,LOG,vendor_payment,-23986401
53590983-ec08-47ef-aa37-d025aaaa8cbf,,UNCLASS,unclassified,-3871436
5423b643-1359-4852-a760-41765d21a16a,,UNCLASS,unclassified,-3847872
543b6d30-8425-4426-bcad-69a3b8673b0f,,UNCLASS,unclassified,2853084
54a42b76-e75e-4835-8407-8d55bf483cff,,UNCLASS,unclassified,48871609
54c02dcb-e7e6-52f8-97a7-ff1a4f05ee78,,XFER,internal_transfer,-900000
54c036c8-0be8-4f9a-806a-269f3306d645,,UNCLASS,unclassified,2484295
551d7ce9-5f36-4dae-a9ca-48f318b35d9b,,UNCLASS,unclassified,-2845325
55cf03a2-3e9c-437a-b874-c29af0acb488,,UNCLASS,unclassified,-3449724
55d64b44-6bbf-4c13-b62b-149f36b01b4d,,UNCLASS,unclassified,-11776351
55ffad3e-f8e8-4fb9-8163-87ab0868d0c0,,UNCLASS,unclassified,-122158914
5675d704-ac99-42df-8f38-3040597bc840,,UNCLASS,unclassified,-3565517
569c8bd7-35f8-48f8-8f74-8f13877baf73,,UNCLASS,unclassified,-41501050
56e23178-e95d-43fb-a2c3-fa151a4ad505,,UNCLASS,unclassified,43417351
578479f4-ab6e-4bd9-99db-0a98e3ab0cda,,UNCLASS,unclassified,34067350
57d8439f-01da-4dfc-b64d-f1c89650c472,,UNCLASS,unclassified,9189095
57f6602c-808e-4ad3-8393-d010f374b378,,UNCLASS,unclassified,249356
59567fc9-ef98-4b5f-bf3c-154c4f5a6031,,UNCLASS,unclassified,3741368
595bc1fb-4b0a-49cf-810a-8a797536f691,,UNCLASS,unclassified,-4207077
5a3832dd-3823-4556-8d91-afb31c8d0343,,UNCLASS,unclassified,-4137804
5a4b25ce-8768-4988-b41c-d09d449dfaff,,UNCLASS,unclassified,3540176
5a523c6d-deaf-43fa-824c-82cf67f8e2d2,,UNCLASS,unclassified,9911953
5a6c6ae9-c20d-4e88-827c-4f8fad49e070,,UNCLASS,unclassified,-19272205
5ab13807-fcbc-580e-97b3-4e2a7dc7d12f,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-200000
5ab95bea-ea82-4305-a7fb-3529fcaf7a4e,,UNCLASS,unclassified,3903277
5b441e3d-2fbe-4a53-b02c-1cc24d8a66c4,,UNCLASS,unclassified,-2462898
5b7d63ef-94d3-4b76-a915-1ab72a4a9ee0,,UNCLASS,unclassified,-116841
5c6027a2-5972-442f-bb06-f3c58ee38da2,,UNCLASS,unclassified,47351883
5c7b1514-5c5e-4297-980c-47dcb3cb1c3b,,UNCLASS,unclassified,36837068
5d0d33e9-6623-48ec-bf50-14e415d3882e,,UNCLASS,unclassified,-3200878
5d1cb892-7288-4b02-b45d-f039da9f035f,,UNCLASS,unclassified,-422683632
5db54f91-32a5-4c5d-90a7-503dd83a645c,,UNCLASS,unclassified,1477664
5dffeb90-9152-4cb4-8689-56063b574794,,UNCLASS,unclassified,-4104181
5e5d48a5-4a84-4fa9-88be-330d0b6a2de6,,UNCLASS,unclassified,-35997
5ecc7589-5ddf-410c-8bbf-331bab2a3873,,UNCLASS,unclassified,-1792015
5eea1f24-4538-548a-960f-5b60049822a6,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-990000
5efe5811-4773-47b9-9a2d-09b9b7922c3a,,UNCLASS,unclassified,41146916
5f02853f-1703-424e-930f-d11700dd3c3c,,UNCLASS,unclassified,-37531671
5f5dac5c-958c-414e-835a-c72964f253d6,,UNCLASS,unclassified,47991152
5fc6dee5-387e-4f2c-8f84-7711bc399b3a,,UNCLASS,unclassified,-313738
6163cdde-e869-426b-9650-1f173f028772,,UNCLASS,unclassified,3494891
61b58652-d27f-5695-9b11-5c0e9649303f,8463a659-7733-5594-8590-3d7cd66a5c08,LOG,vendor_payment,-600000
61f82a87-6897-4f8f-a9d3-e5f38cae50e2,,UNCLASS,unclassified,547599
62856f25-819d-44ec-891c-24112c6be1db,,UNCLASS,unclassified,-2123493
631ac5e4-b1a5-4fd7-9cfa-cebe37c797df,,UNCLASS,unclassified,1297960
631b4306-0d6d-4c9e-a9d1-d297b8983caf,,UNCLASS,unclassified,-46608033
6385c8cd-2528-4c65-aff5-706d0576d969,,UNCLASS,unclassified,1523484
63e8c1a1-fce6-4942-b564-0ec1a7d33ee3,,UNCLASS,unclassified,-1996720
64031064-e719-4f5f-97e9-de6a57a2e5a5,,UNCLASS,unclassified,1726148
64265279-df29-440d-9256-ed2e3c32d20d,,UNCLASS,unclassified,-2118937
647fd1ce-68e7-436b-9a0f-69ac165e0eba,,UNCLASS,unclassified,-2733032
64c5b927-1d78-4647-b9ab-2faebc40fb35,,UNCLASS,unclassified,-4174554
65231394-61cf-41f3-8505-d26f4efce79d,,UNCLASS,unclassified,-48780346
656bd748-0102-4e48-862e-ff74ec048e98,,UNCLASS,unclassified,-185841
6578f262-7dfb-409a-80f1-0191c86fd92d,,UNCLASS,unclassified,1500392
66653666-346f-5a97-a679-6f8028a3e939,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-101
668d6d28-c959-4158-a4c3-74f14192242e,,UNCLASS,unclassified,-2351719
6693c463-a2dc-4761-b75c-7cf6eccde41d,,UNCLASS,unclassified,-28694965
66af35c3-e401-4237-9bbe-c17b0835dca2,,UNCLASS,unclassified,-37072111
66b1d1d0-bb26-4926-a98a-0e7c107c3e93,,UNCLASS,unclassified,4355167
66d91273-8861-4690-b8d3-0780db33a99c,,UNCLASS,unclassified,15950
67107807-0bb5-45da-a398-2965a608670f,,UNCLASS,unclassified,-2412755
673fe970-99b8-4769-87ee-9e672edc81e7,,UNCLASS,unclassified,2308803
67b91a39-5fb9-4d86-a8a3-ebbd07168787,,UNCLASS,unclassified,40563167
689c9042-7d1d-4690-bb0d-8c707cd9101a,,UNCLASS,unclassified,-2317824
68d5dfb4-b213-4246-824f-f4b86ad83ce7,,UNCLASS,unclassified,-1577507
6a6a1613-9465-4671-b7de-f60be02d5430,,UNCLASS,unclassified,3044391
6b042149-d54c-423e-b4d3-207a90bf87bd,,UNCLASS,unclassified,-1889948
6b4132ea-a46e-4fe2-b32b-fe662f39a87d,,UNCLASS,unclassified,21163692
6c594cba-ade6-4f14-9c43-049ca83a1ea4,,UNCLASS,unclassified,-3009595
6cbb5a53-efe1-4938-815d-1ec015d7a6f6,,UNCLASS,unclassified,209192
6cfbfcb0-3cae-438d-82c6-dd4d506c3660,,UNCLASS,unclassified,-934829
6e09e211-22af-41d8-95ce-6cba5b8d97dd,,UNCLASS,unclassified,-4910715
6e14d9cb-7fb4-4d50-9aca-a0a4278efce4,,UNCLASS,unclassified,-1596263
6eb0629f-1100-493c-8963-8a24948f9cb8,,UNCLASS,unclassified,-4753839
6efdb74e-651a-417f-a91c-25a594068f77,,UNCLASS,unclassified,-30592099
6f07f537-b513-4bf0-b3b3-d0a71e49882a,,UNCLASS,unclassified,-337241000
6fba4f2f-9c4d-4391-8931-b405cc53bb42,,UNCLASS,unclassified,4547913
703fb6b5-0d0b-4de3-b4f2-5dfa71e3e5e0,,UNCLASS,unclassified,-17712051
704e6efd-4d72-43a9-9659-8e6a0f5b75ff,,UNCLASS,unclassified,-2105235
7080c6ad-b044-4c29-92ae-d7d4105c9b76,,UNCLASS,unclassified,-15175636
71909d11-9e99-4dcf-8e0e-8f5845533b1c,,UNCLASS,unclassified,-3488398
71e5bf11-4d38-4a55-b689-f2005bb2c227,,UNCLASS,unclassified,-2749067
72183dd8-3ee8-42f2-9f2f-6fd1b683b490,,UNCLASS,unclassified,-35000537
721c6cf7-3a4d-437a-8756-bb3407ddabe1,,UNCLASS,unclassified,-1466990
722b3db5-1883-4b70-9d70-21dfa502a114,,UNCLASS,unclassified,-4801939
72732f02-1fe0-41c4-8bad-c45026c72e60,,UNCLASS,unclassified,11163628
72980adc-29fb-4c8a-a582-4831cfb60ca7,,UNCLASS,unclassified,4381799
72c1413b-e895-4dfd-9038-c851cbbe9982,,UNCLASS,unclassified,42882066
733ce5c0-48aa-42ff-91cf-ac4931653771,,UNCLASS,unclassified,-126960615
73ee9b97-ac1b-4c5c-9efa-8aa395221d17,,UNCLASS,unclassified,-735399
7417a063-4303-4013-b0cc-321ee9e37483,,UNCLASS,unclassified,17665841
74ca5c48-f7cf-4cb5-8e74-169fa1dacda0,,UNCLASS,unclassified,4111808
7592ce69-1b03-4b1b-8588-936c56e45d58,,UNCLASS,unclassified,2444207
76961e02-7203-49e7-bbaf-1f6b2ccc9e4d,,UNCLASS,unclassified,26506654
