transaction_id,vendor_id,category_code,kind,amount_minor
59567fc9-ef98-4b5f-bf3c-154c4f5a6031,,UNCLASS,unclassified,3741368
5a4b25ce-8768-4988-b41c-d09d449dfaff,,UNCLASS,unclassified,3540176
5a523c6d-deaf-43fa-824c-82cf67f8e2d2,,UNCLASS,unclassified,9911953
5ab95bea-ea82-4305-a7fb-3529fcaf7a4e,,UNCLASS,unclassified,3903277
5c6027a2-5972-442f-bb06-f3c58ee38da2,,UNCLASS,unclassified,47351883
5c7b1514-5c5e-4297-980c-47dcb3cb1c3b,,UNCLASS,unclassified,36837068
5db54f91-32a5-4c5d-90a7-503dd83a645c,,UNCLASS,unclassified,1477664
5efe5811-4773-47b9-9a2d-09b9b7922c3a,,UNCLASS,unclassified,41146916
5f5dac5c-958c-414e-835a-c72964f253d6,,UNCLASS,unclassified,47991152
6163cdde-e869-426b-9650-1f173f028772,,UNCLASS,unclassified,3494891
61f82a87-6897-4f8f-a9d3-e5f38cae50e2,,UNCLASS,unclassified,547599
631ac5e4-b1a5-4fd7-9cfa-cebe37c797df,,UNCLASS,unclassified,1297960
6385c8cd-2528-4c65-aff5-706d0576d969,,UNCLASS,unclassified,1523484
64031064-e719-4f5f-97e9-de6a57a2e5a5,,UNCLASS,unclassified,1726148
6578f262-7dfb-409a-80f1-0191c86fd92d,,UNCLASS,unclassified,1500392
66b1d1d0-bb26-4926-a98a-0e7c107c3e93,,UNCLASS,unclassified,4355167
66d91273-8861-4690-b8d3-0780db33a99c,,UNCLASS,unclassified,15950
673fe970-99b8-4769-87ee-9e672edc81e7,,UNCLASS,unclassified,2308803
67b91a39-5fb9-4d86-a8a3-ebbd07168787,,UNCLASS,unclassified,40563167
6a6a1613-9465-4671-b7de-f60be02d5430,,UNCLASS,unclassified,3044391
6b4132ea-a46e-4fe2-b32b-fe662f39a87d,,UNCLASS,unclassified,21163692
6cbb5a53-efe1-4938-815d-1ec015d7a6f6,,UNCLASS,unclassified,209192
6fba4f2f-9c4d-4391-8931-b405cc53bb42,,UNCLASS,unclassified,4547913
72732f02-1fe0-41c4-8bad-c45026c72e60,,UNCLASS,unclassified,11163628
72980adc-29fb-4c8a-a582-4831cfb60ca7,,UNCLASS,unclassified,4381799
72c1413b-e895-4dfd-9038-c851cbbe9982,,UNCLASS,unclassified,42882066
7417a063-4303-4013-b0cc-321ee9e37483,,UNCLASS,unclassified,17665841
74ca5c48-f7cf-4cb5-8e74-169fa1dacda0,,UNCLASS,unclassified,4111808
7592ce69-1b03-4b1b-8588-936c56e45d58,,UNCLASS,unclassified,2444207
76961e02-7203-49e7-bbaf-1f6b2ccc9e4d,,UNCLASS,unclassified,26506654
773b029e-2cdc-4bae-a2a3-afb80e61cd60,,UNCLASS,unclassified,2845848
7afcd258-23ab-5984-b824-c226985e7482,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_refund,320000
7b6fcac1-5eb6-4147-897c-78d244c63b89,,UNCLASS,unclassified,2054722
7cb475de-f399-423e-8114-c72092b261c5,,UNCLASS,unclassified,17316585
7fbd0d9b-9a79-40f0-930f-9b760f1d812a,,UNCLASS,unclassified,1142810
80cd1d03-0913-4bd5-87a5-c7dcf78ce875,,UNCLASS,unclassified,1439444
81484f77-c434-4901-a8a3-573d7d20a79a,,UNCLASS,unclassified,38777237
84b0b5e1-10af-4f97-8bbe-66659b4d2528,,UNCLASS,unclassified,1590365
86c2aa0d-254c-44e8-bf8b-ac0a9ccd7b57,,UNCLASS,unclassified,1014694
87127b3a-f61a-412c-80f4-af7e45f06f85,,UNCLASS,unclassified,3332085
87b3d9c3-72ee-4f4b-9c3e-5b9633a17c6d,,UNCLASS,unclassified,1655029
8a2bf37b-36bf-4b36-9c48-ae38bc8af23e,,UNCLASS,unclassified,30417085
8ae24753-c208-4b57-91d9-fdeb327b2211,,UNCLASS,unclassified,3948392
8b3a694b-d35f-4ca0-aa54-d6156db179ed,,UNCLASS,unclassified,3320145
8b519286-d087-4df3-b271-80a962fc4c6d,,UNCLASS,unclassified,3482564
8e125742-a43f-4594-9d02-03ac372f2adb,,UNCLASS,unclassified,4768351
919e498c-3b5b-4618-bb7f-8afd8e86643f,,UNCLASS,unclassified,3750062
9334d9fa-8c09-48db-ac6b-3213217df843,,UNCLASS,unclassified,42148341
954b892c-d08e-4d75-ac12-8d48d233e191,,UNCLASS,unclassified,866533
95a84f7e-e930-4fcb-8cf6-58045d8c7f48,,UNCLASS,unclassified,71194120
98265916-3f2a-4304-9eef-8e78909e1ab5,,UNCLASS,unclassified,986288
985ac23c-6641-4849-9bfa-a3c1503b4dd8,,UNCLASS,unclassified,1842174
9899d012-a3db-4d09-8622-7e5cb7da90a2,,UNCLASS,unclassified,42681590
98fa7028-fb3a-443e-91c5-211563a56768,,UNCLASS,unclassified,111252500
9ab5a85b-71f4-49f1-9ba2-b3372df38a1b,,UNCLASS,unclassified,24739664
9abe5186-d878-4c48-b4cf-585c8a5098a7,,UNCLASS,unclassified,1827997
9b6642a6-c37f-48d1-9b7d-d7929e26fa5a,,UNCLASS,unclassified,29620432
9b7a3a60-bf0b-4f74-90bc-f95d673062bb,,UNCLASS,unclassified,3132258
9c29f344-be67-4f5e-af42-5684d4d093ec,,UNCLASS,unclassified,363193
9d2e8904-4c92-4fbd-ac3f-faaaf3977c22,,UNCLASS,unclassified,27074991
9d4ef0a4-ea69-4dd1-9bd0-df5bf7420316,,UNCLASS,unclassified,6150599
9de0556d-bddc-4652-a95b-aeb920dca2fe,,UNCLASS,unclassified,2041432
9de43c12-ec39-4c33-b1b5-6cfc871ae60e,,UNCLASS,unclassified,5464471
9e56e182-058d-40fd-847b-3d53b1d50f39,,UNCLASS,unclassified,39910983
9e5812a4-41a3-4630-92d5-9508eb053d8a,,UNCLASS,unclassified,1157726
9f1aa404-f6ad-4dd4-8639-0453d9916b08,,UNCLASS,unclassified,1591007
9fc99ae8-ea44-4442-9434-b707932b621f,,UNCLASS,unclassified,9368626
a1612ae4-ff3c-44d3-9ba0-5c332b3e871e,,UNCLASS,unclassified,11600035
a1b11220-25a3-442b-917c-baf6e5601782,,UNCLASS,unclassified,464261
a2b3d465-d25a-477c-ac40-d7213ffb16bf,,UNCLASS,unclassified,1975193
a2bfd96d-0095-4d3d-a8da-531aa8cf2c7a,,UNCLASS,unclassified,2551201
a3190a3b-0607-4973-a7aa-aeb7f352db62,,UNCLASS,unclassified,2191219
a348c26f-219e-44ca-9b41-0821a5074efa,,UNCLASS,unclassified,706467
a37aa953-490c-404d-8bf7-2e5f0d85815a,,UNCLASS,unclassified,22801125
a38ae55c-9e12-4fd0-b0af-79589957ace1,,UNCLASS,unclassified,2309465
a3f26353-ee33-42cf-9fbb-ab2d0e1242eb,,UNCLASS,unclassified,20473925
a471df34-0bd2-45f3-a436-8b38eb88aa39,,UNCLASS,unclassified,48648615
a481b0b1-1b95-4607-aa85-77782a3135e2,,UNCLASS,unclassified,4739873
a5ea99d9-bdc2-4a5d-a4ea-19213176aff9,,UNCLASS,unclassified,1485559
a7235e64-9373-4c0e-9b78-c2c9a74800e8,,UNCLASS,unclassified,31741874
a7970838-a8be-41fc-9e4e-56176265953d,,UNCLASS,unclassified,21971889
a8ebfdf5-d346-4937-bf86-8c582fefab8e,,UNCLASS,unclassified,633865
a98e615f-057b-4303-89aa-c14c504b0b9f,,UNCLASS,unclassified,2926771
aa8ede7e-836e-4d91-b8dd-4df0b4a3f0ae,,UNCLASS,unclassified,3969139
abdda6db-6c8d-45c4-b27a-6b7e703db627,,UNCLASS,unclassified,3675652
ad55ab6c-2ce4-4d7a-8b98-f09356df9ebc,,UNCLASS,unclassified,83238
ad5c4b4f-884d-4ea0-bd84-e47ef152eb5d,,UNCLASS,unclassified,4038536
ae648b69-25d7-4bf3-b270-0ebb39c64689,,UNCLASS,unclassified,173399
b16f6c84-15cd-4e81-9189-2add9270c323,,UNCLASS,unclassified,2161139
b3c31255-e4b9-4da5-8139-bf7759ee49d0,,UNCLASS,unclassified,43800724
b5a64531-8618-4593-8d14-b5738c56c3a3,,UNCLASS,unclassified,2900352
b67cce68-6a65-4768-befd-4363e2c1a423,,UNCLASS,unclassified,3407477
b8679258-6d09-4be1-afe7-deabcdc2f03e,,UNCLASS,unclassified,3955124
bcaf3c0b-be61-41e5-95f6-5bc4880541ec,,UNCLASS,unclassified,38307196
bd0ea101-2057-49ba-83ef-30b890423371,,UNCLASS,unclassified,29743535
bd602df6-30d4-410a-b88b-f12e894716e3,,UNCLASS,unclassified,4233512
bdb047d3-2f2b-416e-9392-468809697faa,,UNCLASS,unclassified,4183250
bf0cccca-c159-41f0-b644-b30936255507,,UNCLASS,unclassified,3255078
c206ace8-b272-4b6a-b49e-37735c543de0,,UNCLASS,unclassified,3541361
c2b6d68a-3c97-40e5-9e5f-ff12ee0594c3,,UNCLASS,unclassified,2799152
c33cbded-45a5-4f9f-b4a3-9a1624d7ed34,,UNCLASS,unclassified,4793801
c4949643-d5aa-4d5c-a033-06771b98e62e,,UNCLASS,unclassified,33051204
c4c0e676-db1a-4d68-aca6-44cc6408dd9d,,UNCLASS,unclassified,45225041
c63d90e2-24b6-4e69-be91-e2474848e9c7,,UNCLASS,unclassified,2041925
c686779c-1ed3-44a8-9178-365055151619,,UNCLASS,unclassified,3955327
c6b653c6-8425-4447-abb7-f1e50934287b,,UNCLASS,unclassified,10714838
c72720b0-4992-44b2-87af-103bf98938b3,,UNCLASS,unclassified,2437355
c7b262e2-7eac-4516-bf59-02bfd0818900,,UNCLASS,unclassified,1370927
c8da4913-1cce-454c-b184-eab0af59b5ff,,UNCLASS,unclassified,1245258
c8eaf5d6-f790-4127-af65-939f3beb1827,,UNCLASS,unclassified,46601036
cc0971c8-a649-4303-bd25-7e051b26bb9b,,UNCLASS,unclassified,2765619
cedfb3c3-660e-46d3-a47d-75ce4e2b8a6e,,UNCLASS,unclassified,918429
cf47d58e-5e80-48e0-9ef1-c7bc24dbc5a0,,UNCLASS,unclassified,1579922
cfa4fd66-7bb3-4f0d-816c-23f2442dfeae,,UNCLASS,unclassified,49585411
d06bc40d-cb17-44ec-a362-63737919f0ed,,UNCLASS,unclassified,33708053
d1675769-c175-40e5-a6d5-62c130152ad2,,UNCLASS,unclassified,3430621
d2061f91-635f-4500-ae98-1d9eecde49cc,,UNCLASS,unclassified,12174497
d3892070-7863-4b5b-bec6-4040d2e771a5,,UNCLASS,unclassified,32226515
d472378a-c198-45aa-a04b-406b37bf0380,,UNCLASS,unclassified,428221
d62b27d9-0d31-4b3f-a560-11d50dd45cf3,,UNCLASS,unclassified,2968539
d6d36333-75b2-435a-bbc5-499119af362b,,UNCLASS,unclassified,1857428
d72a2671-9c48-4a69-a94a-1c31df3e546c,,UNCLASS,unclassified,24537464
d73cfa76-5ef1-4688-8563-00e9f60e6a2b,,UNCLASS,unclassified,2487625
d8f2524d-3250-40b4-a4d8-8474f43eb664,,UNCLASS,unclassified,654499
d9f084d3-7d02-4402-b38e-acd82d6f6f8f,,UNCLASS,unclassified,12175742
db2c0667-cce0-4cd8-98c2-a2a6a332d6f8,,UNCLASS,unclassified,825837
dbac8b0b-a31b-42dc-ba0b-ac62b86f9368,,UNCLASS,unclassified,44825313
dd9bb79c-7cb4-4356-adf7-e66e8b642cd7,,UNCLASS,unclassified,4828530
dda062e2-7422-44e4-abbd-d29bd5273062,,UNCLASS,unclassified,4040850
dea8b3d8-40db-43c4-8906-afda5ef3134c,,UNCLASS,unclassified,1925200
e0d9d56d-300f-4ae4-9dd6-af405295bdca,,UNCLASS,unclassified,46568920
e21b6c38-3f41-447c-8596-3d19cd958bbc,,UNCLASS,unclassified,3030403
e25de257-377d-4c0d-a49a-aa58e0dd7ba0,,UNCLASS,unclassified,4333339
e274576e-ae68-4ab6-a4b8-1dc3b1f831cb,,UNCLASS,unclassified,16273434
e409c267-d551-4ce7-b593-8837d98fa2ec,,UNCLASS,unclassified,3902599
e49ea9e7-db7c-4a35-b076-85b0ee98523e,,UNCLASS,unclassified,26551514
e4f74e16-68da-4a70-a724-e853729d5b32,,UNCLASS,unclassified,909047
e51653c9-bf18-4cc7-8faf-a59f28a08901,,UNCLASS,unclassified,1704314
e6544a94-2742-4cdb-8bf3-1d800627d79a,,UNCLASS,unclassified,2452578
e7d0a2f6-a580-49b3-99e1-f6fccda7e8a4,,UNCLASS,unclassified,2614551
e8fb5141-b700-44bf-8b12-6c94373d9c9d,,UNCLASS,unclassified,35365571
e93a8ecc-b70f-4a78-bd30-df9fbc0c97d3,,UNCLASS,unclassified,3013625
e968c3bd-678f-407b-8d71-01e9b97720d9,,UNCLASS,unclassified,4950625
eabee080-4c88-49fb-8c95-cfbff8e1fc8b,,UNCLASS,unclassified,3968529
eb0db814-473d-4f9c-9982-d41ec031b5be,,UNCLASS,unclassified,41572869
eb1f07a9-b3e9-4017-b87a-e76d241da9cc,,UNCLASS,unclassified,44820759
eb9f7ed0-e15d-4a9e-8188-3f5dbf23796a,,UNCLASS,unclassified,559121
ec186cf9-f6b9-4ddc-abc1-1dc9b07580cd,,UNCLASS,unclassified,582512
ec28dc82-134d-4d2e-a9d8-f8b9ddeab6b7,,UNCLASS,unclassified,46573706
ec7e1bd6-bc9c-4ce2-aa26-31dead620114,,UNCLASS,unclassified,4309371
ee123c34-6610-4d2e-9d10-855705d169e0,,UNCLASS,unclassified,1789279
ef51e8a1-beb5-4c62-9f3a-c96cf62b9618,,UNCLASS,unclassified,4373996
f03a1311-6a06-4d16-a58a-ce1407aeb1f5,,UNCLASS,unclassified,46182321
f0815b37-db96-4b13-8088-729443377520,,UNCLASS,unclassified,352626325
f11ede32-2d3c-4c22-abed-6883f8fd85c9,,UNCLASS,unclassified,5523161
f23b5098-4464-40ca-8bb1-347695da1a58,,UNCLASS,unclassified,32319087
f2de0f8a-ded7-4ccb-96f3-1d41ba62d2b6,,UNCLASS,unclassified,4130709
f454d0ef-6470-437b-9c0a-aa80199da7e2,,UNCLASS,unclassified,2706411
f56e01bb-3de2-4eb6-bd08-a8d8f5730f4f,,UNCLASS,unclassified,32517574
f5bd10b3-3ef9-4b66-afa9-36f324f6be11,,UNCLASS,unclassified,191743
f5ffd4dc-31d9-4933-8e1d-42fd1ce3c492,,UNCLASS,unclassified,30800940
f6528b61-84d4-4fce-b815-6d813200b146,,UNCLASS,unclassified,3489037
f7bf3988-a8df-4a85-8b28-8a9010ef89b3,,UNCLASS,unclassified,282464054
fae4095f-11db-4ebb-b067-3c79f7f6026b,,UNCLASS,unclassified,4431644
fdc0d44d-b83f-47db-b9e1-ea83efe0d681,,UNCLASS,unclassified,11159517
