transaction_id,vendor_id,category_code,kind,amount_minor
50f953f6-7088-406e-925f-87f1a71eb2ab,,UNCLASS,unclassified,-41295951
523e4b81-ea40-4460-9d77-f330fe5ae2e2,,UNCLASS,unclassified,-1104500
52a1a50e-ad8f-4239-88bd-b7447d0a732f,,UNCLASS,unclassified,-5923352
532e567b-2411-4a97-8205-890792b8211c,3fe36217-513d-5d1e-a370-87ca79cb7dc7,LOG,vendor_payment,-23986401
53590983-ec08-47ef-aa37-d025aaaa8cbf,,UNCLASS,unclassified,-3871436
5423b643-1359-4852-a760-41765d21a16a,,UNCLASS,unclassified,-3847872
54c02dcb-e7e6-52f8-97a7-ff1a4f05ee78,,XFER,internal_transfer,-900000
551d7ce9-5f36-4dae-a9ca-48f318b35d9b,,UNCLASS,unclassified,-2845325
55cf03a2-3e9c-437a-b874-c29af0acb488,,UNCLASS,unclassified,-3449724
55d64b44-6bbf-4c13-b62b-149f36b01b4d,,UNCLASS,unclassified,-11776351
55ffad3e-f8e8-4fb9-8163-87ab0868d0c0,,UNCLASS,unclassified,-122158914
5675d704-ac99-42df-8f38-3040597bc840,,UNCLASS,unclassified,-3565517
569c8bd7-35f8-48f8-8f74-8f13877baf73,,UNCLASS,unclassified,-41501050
595bc1fb-4b0a-49cf-810a-8a797536f691,,UNCLASS,unclassified,-4207077
5a3832dd-3823-4556-8d91-afb31c8d0343,,UNCLASS,unclassified,-4137804
5a6c6ae9-c20d-4e88-827c-4f8fad49e070,,UNCLASS,unclassified,-19272205
5ab13807-fcbc-580e-97b3-4e2a7dc7d12f,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-200000
5b441e3d-2fbe-4a53-b02c-1cc24d8a66c4,,UNCLASS,unclassified,-2462898
5b7d63ef-94d3-4b76-a915-1ab72a4a9ee0,,UNCLASS,unclassified,-116841
5d0d33e9-6623-48ec-bf50-14e415d3882e,,UNCLASS,unclassified,-3200878
5d1cb892-7288-4b02-b45d-f039da9f035f,,UNCLASS,unclassified,-422683632
5dffeb90-9152-4cb4-8689-56063b574794,,UNCLASS,unclassified,-4104181
5e5d48a5-4a84-4fa9-88be-330d0b6a2de6,,UNCLASS,unclassified,-35997
5ecc7589-5ddf-410c-8bbf-331bab2a3873,,UNCLASS,unclassified,-1792015
5eea1f24-4538-548a-960f-5b60049822a6,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-990000
5f02853f-1703-424e-930f-d11700dd3c3c,,UNCLASS,unclassified,-37531671
5fc6dee5-387e-4f2c-8f84-7711bc399b3a,,UNCLASS,unclassified,-313738
61b58652-d27f-5695-9b11-5c0e9649303f,8463a659-7733-5594-8590-3d7cd66a5c08,LOG,vendor_payment,-600000
62856f25-819d-44ec-891c-24112c6be1db,,UNCLASS,unclassified,-2123493
631b4306-0d6d-4c9e-a9d1-d297b8983caf,,UNCLASS,unclassified,-46608033
63e8c1a1-fce6-4942-b564-0ec1a7d33ee3,,UNCLASS,unclassified,-1996720
64265279-df29-440d-9256-ed2e3c32d20d,,UNCLASS,unclassified,-2118937
647fd1ce-68e7-436b-9a0f-69ac165e0eba,,UNCLASS,unclassified,-2733032
64c5b927-1d78-4647-b9ab-2faebc40fb35,,UNCLASS,unclassified,-4174554
65231394-61cf-41f3-8505-d26f4efce79d,,UNCLASS,unclassified,-48780346
656bd748-0102-4e48-862e-ff74ec048e98,,UNCLASS,unclassified,-185841
66653666-346f-5a97-a679-6f8028a3e939,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-101
668d6d28-c959-4158-a4c3-74f14192242e,,UNCLASS,unclassified,-2351719
6693c463-a2dc-4761-b75c-7cf6eccde41d,,UNCLASS,unclassified,-28694965
66af35c3-e401-4237-9bbe-c17b0835dca2,,UNCLASS,unclassified,-37072111
67107807-0bb5-45da-a398-2965a608670f,,UNCLASS,unclassified,-2412755
689c9042-7d1d-4690-bb0d-8c707cd9101a,,UNCLASS,unclassified,-2317824
68d5dfb4-b213-4246-824f-f4b86ad83ce7,,UNCLASS,unclassified,-1577507
6b042149-d54c-423e-b4d3-207a90bf87bd,,UNCLASS,unclassified,-1889948
6c594cba-ade6-4f14-9c43-049ca83a1ea4,,UNCLASS,unclassified,-3009595
6cfbfcb0-3cae-438d-82c6-dd4d506c3660,,UNCLASS,unclassified,-934829
6e09e211-22af-41d8-95ce-6cba5b8d97dd,,UNCLASS,unclassified,-4910715
6e14d9cb-7fb4-4d50-9aca-a0a4278efce4,,UNCLASS,unclassified,-1596263
6eb0629f-1100-493c-8963-8a24948f9cb8,,UNCLASS,unclassified,-4753839
6efdb74e-651a-417f-a91c-25a594068f77,,UNCLASS,unclassified,-30592099
6f07f537-b513-4bf0-b3b3-d0a71e49882a,,UNCLASS,unclassified,-337241000
703fb6b5-0d0b-4de3-b4f2-5dfa71e3e5e0,,UNCLASS,unclassified,-17712051
704e6efd-4d72-43a9-9659-8e6a0f5b75ff,,UNCLASS,unclassified,-2105235
7080c6ad-b044-4c29-92ae-d7d4105c9b76,,UNCLASS,unclassified,-15175636
71909d11-9e99-4dcf-8e0e-8f5845533b1c,,UNCLASS,unclassified,-3488398
71e5bf11-4d38-4a55-b689-f2005bb2c227,,UNCLASS,unclassified,-2749067
72183dd8-3ee8-42f2-9f2f-6fd1b683b490,,UNCLASS,unclassified,-35000537
721c6cf7-3a4d-437a-8756-bb3407ddabe1,,UNCLASS,unclassified,-1466990
722b3db5-1883-4b70-9d70-21dfa502a114,,UNCLASS,unclassified,-4801939
733ce5c0-48aa-42ff-91cf-ac4931653771,,UNCLASS,unclassified,-126960615
73ee9b97-ac1b-4c5c-9efa-8aa395221d17,,UNCLASS,unclassified,-735399
76bec12f-5956-4812-88a1-1a7154a33911,,UNCLASS,unclassified,-3098085
79dcd9e1-a319-43dc-b5bd-d67963f61183,,UNCLASS,unclassified,-22200955
7a22392c-e8ce-4253-aa7c-c2ca026fb9f4,,UNCLASS,unclassified,-4398121
7c48d273-a036-45a9-bef6-104ab3889e78,,UNCLASS,unclassified,-390512
7c5592c1-aea5-403e-abe6-cf370361bc0d,,UNCLASS,unclassified,-1493480
7d274189-e483-42dd-987b-c3984ee8281e,,UNCLASS,unclassified,-555320
7e63e4b3-e9bd-420a-a7b7-2d42694039be,,UNCLASS,unclassified,-18451013
7eca6d06-1e33-4649-9875-aed233ea1ad6,,UNCLASS,unclassified,-2461602
7f2d3019-0464-47f8-a3f2-dad2bfac532a,,UNCLASS,unclassified,-2769053
806f9298-9509-417a-b05f-603122b81a3b,,UNCLASS,unclassified,-4753891
8080bd59-e4d3-4eb3-9f1c-33649cd06c32,,UNCLASS,unclassified,-3320950
81b56113-3285-47f3-a7f3-b9102b0b74e7,,UNCLASS,unclassified,-5490762
8271b49a-a81c-5f18-8289-d58fdf76764e,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-5000000
82c76f1e-1222-45b2-aa90-9de858483fc7,,UNCLASS,unclassified,-3434084
8353a761-1735-47da-9e5c-5f44fe663f5e,,UNCLASS,unclassified,-588644
83818844-2d82-5dd9-9ad3-35628b6a2d5b,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-5000001
83cb282b-fca2-4c04-ba3e-c1afaa801c06,,UNCLASS,unclassified,-3893967
84358f0c-a84c-4717-b202-a5fad694d5f8,,UNCLASS,unclassified,-2258419
84758664-dedc-4d84-a5ca-438ee6c72716,,UNCLASS,unclassified,-420886
84825ab6-602d-4b58-af9d-0029c32592fa,,UNCLASS,unclassified,-24462328
857a27ad-298c-4b8b-bbee-be40f4384558,,UNCLASS,unclassified,-1382756
864cae80-e863-464b-810b-375a321e918f,,UNCLASS,unclassified,-47219441
86555dea-681b-5b03-be6b-e1d064618a13,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-120000
867f0cde-b2d8-462b-9b10-6d76f4d81c50,,UNCLASS,unclassified,-482107744
86bba9e3-8c33-567f-a756-968088746855,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-2500000
86e03f61-afac-40f2-86ff-53a5d33b66f6,,UNCLASS,unclassified,-2976984
86ee57cb-4310-4741-acb0-af3b00751f98,,UNCLASS,unclassified,-219505233
871e44a9-090b-5889-a8b2-945d7832e79c,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-1000000
8754a88d-46e2-4955-ae8b-c967a3a4f998,,UNCLASS,unclassified,-4751757
87627d29-59b1-4724-becc-94b434360741,,UNCLASS,unclassified,-4553020
885d5a96-7497-422e-af4d-bfeac0f23424,,UNCLASS,unclassified,-3657463
8880dca1-0989-4ed3-b4bc-0eee814e96e7,,UNCLASS,unclassified,-4258708
897a1a0a-c74b-4dac-a884-2dc3e4f8eb8c,,UNCLASS,unclassified,-47259195
8ab55ab0-45f7-467f-a06b-ccd80dc627c0,,UNCLASS,unclassified,-11127434
8b3ef49b-994e-4aef-b0b4-4d0bc06c5a13,,UNCLASS,unclassified,-4710531
8b60c6a6-1f81-4d94-8549-e1d54dbf3934,8c44d008-53f7-596a-b199-37f3269feea3,UTIL,vendor_payment,-1954755
8bdb41a7-d3f8-4653-b43f-8fe649069d0e,,UNCLASS,unclassified,-24508298
8cdb7da9-fb16-456c-a648-8a4b094b4d07,,UNCLASS,unclassified,-745736
8ef0963b-f51d-4445-a9db-c5746d8efb83,,UNCLASS,unclassified,-2627095
8efa5c3c-c408-41e0-bf74-c076396b396c,,UNCLASS,unclassified,-38229937
8f783a4f-fbdb-48b7-9928-c398ff05ee44,,UNCLASS,unclassified,-24333
904db43b-479b-4f67-b53c-808584df15ab,,UNCLASS,unclassified,-4071947
90d1aac7-229f-4fd2-b555-ccdf64a38183,,UNCLASS,unclassified,-784810
91126c34-b041-400a-909d-daad1fb6382d,,UNCLASS,unclassified,-2894466
91985af8-0f6a-4456-b5e8-7b92363a29fb,,UNCLASS,unclassified,-4213543
927068bd-6425-415f-be05-a3d0b2e447a4,,UNCLASS,unclassified,-1985419
9277e721-ba8a-48e5-9a99-b33d5e7b544d,,UNCLASS,unclassified,-2011304
938f56e6-966d-4ebf-9f93-8c3fc687d69f,,UNCLASS,unclassified,-46720086
9396dfe3-7f96-491b-b1c9-49f74efff0fa,,UNCLASS,unclassified,-11718488
9482b17f-b639-4619-93e8-3831eda9977e,,UNCLASS,unclassified,-984368
94d174a8-a215-5e4e-8b57-0db716bf3470,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-600000
9607a6f0-6404-4809-a638-bc287c0ab74a,,UNCLASS,unclassified,-2317469
96875d04-1742-480b-8fb5-d4a5c5021c10,,UNCLASS,unclassified,-7997627
96a2475e-7b55-5a24-9430-1102da7172f3,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-45000
97c54077-f245-4364-9db5-55db99388ece,,UNCLASS,unclassified,-3120533
98a96d34-ae39-49c9-9d6f-eb8225367ded,,UNCLASS,unclassified,-1963981
99440c4c-48ff-4b8e-96f5-d939bd75cbfb,,UNCLASS,unclassified,-4882979
997060e5-aa0c-4f1d-ac56-c8e9b12412a9,,UNCLASS,unclassified,-20791995
9a10db39-826c-4616-9ebf-e2ce215c3dc0,54719001-fd55-5f9d-8b4e-887178dd2f03,TECH,vendor_payment,-4438999
9a27e7b5-1cf3-5a58-8079-fec1365271d8,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-1000000
9ab3815a-0ca6-41d1-8482-7e43e9ac39c3,,UNCLASS,unclassified,-2659069
9b135af4-aab7-4a41-bc86-7fcc0a58720f,,UNCLASS,unclassified,-3264697
9ba83193-17b2-4c55-91b5-c87ad9715fd1,,UNCLASS,unclassified,-4423865
9d0ed59c-9937-4455-8a97-7d8d11053c0c,,UNCLASS,unclassified,-2317479
9d1cb539-5369-496a-a62b-109e56fa5ccd,,UNCLASS,unclassified,-46481863
9d4fbe04-bbb3-4e0d-80b2-443b3f021f5f,,UNCLASS,unclassified,-37871834
9d660e96-7381-4dbe-9800-f125705486f2,,UNCLASS,unclassified,-1847848
9dedbafe-196d-4739-98a8-258cd740099b,,UNCLASS,unclassified,-20817590
9dee184f-fd6d-45e5-8bef-be4daa59274a,,UNCLASS,unclassified,-1292337
9f061afc-d162-43b4-a612-519c0c8ee9d7,6162fefd-5e2c-5b46-9196-19877bc1dc92,UTIL,vendor_payment,-4138028
9fc61cad-9445-4762-9cf8-22d7ced46d56,,UNCLASS,unclassified,-8372136
a00fcc92-0c7f-41e4-b8bd-3dd1f3c36c98,,UNCLASS,unclassified,-16753179
a0448f36-7583-4abd-a9e1-3f89c64beb3e,,UNCLASS,unclassified,-46825564
a188e3ff-3e50-4966-a23e-ed4137905782,,UNCLASS,unclassified,-4451918
a22f9693-2129-4a27-9ff7-d8566d25022b,b7246714-7696-5218-97d3-ec9f16a96d23,SERV,vendor_payment,-40423804
a43aece2-602b-4b55-9fab-86b0ef5790bf,,UNCLASS,unclassified,-2587568
a50a362d-98f0-447a-a40c-7fb7b0818f2b,,UNCLASS,unclassified,-5872444
a5bc82a7-4696-4c98-9030-3ce520ea4981,,UNCLASS,unclassified,-4258338
a5c322b0-7e9e-4a2e-bdad-8506637c30c8,,UNCLASS,unclassified,-121243008
a5c98c14-1850-49ff-9bba-dab4f3ff0c48,,UNCLASS,unclassified,-6964300
a5cd34a2-9aba-47f3-ba71-3b6cfce0a470,,UNCLASS,unclassified,-10733558
a61fe946-fdbf-449c-a849-7cb223666a3b,,UNCLASS,unclassified,-36172428
a669e501-f1fa-41da-97c1-d98aeafa530d,,UNCLASS,unclassified,-26285182
a6e98c28-4007-466b-b567-6f0a7ddf12d4,,UNCLASS,unclassified,-34999750
a70757e1-2a4f-4832-8cc2-cee30d17f798,,UNCLASS,unclassified,-1546650
a7838265-b0c9-49bf-9833-f25c3a6169a2,,UNCLASS,unclassified,-2529711
a7e78b7a-6ea7-4ced-9ded-9aa25c409415,,UNCLASS,unclassified,-1645622
a8dbef2b-bdcc-4630-9437-d8fa71631777,,UNCLASS,unclassified,-4795780
a9063a62-68cf-46b1-be96-fe98fadd661b,,UNCLASS,unclassified,-1531318
aa60df0a-656a-4888-9e07-3f683ff833ae,,UNCLASS,unclassified,-475686879
aab39be0-6139-4ef9-b7fa-f4b412ba17be,,UNCLASS,unclassified,-3729375
ab24b072-d407-4b42-9f0f-fdb68187a825,,UNCLASS,unclassified,-2894399
ab47f177-1866-4f26-ae29-a0b630704e4b,,UNCLASS,unclassified,-49663900
abc573f3-29ae-460c-9c22-166eaed51b89,,UNCLASS,unclassified,-1471700
abfc2b4e-157d-4322-a3e1-dc5e6d956270,,UNCLASS,unclassified,-4027598
ac34a0ed-c0d5-5798-b9f1-21f85f5402e7,88f2432f-d934-52a9-b04a-21e1f88ff115,UTIL,vendor_payment,-230000
ad3bf8df-e155-455d-bacb-3eefea1995b1,,UNCLASS,unclassified,-2001212
adcba010-ad5c-4882-8931-20b1c4385ed2,,UNCLASS,unclassified,-47663198
aebf5647-e82f-4215-b635-ccf2b38e9288,,UNCLASS,unclassified,-2849828
afcc5602-2326-4ad4-a94c-73eef201afc7,,UNCLASS,unclassified,-4809980
b01dbade-9413-4e06-817d-5983ee37eb1a,,UNCLASS,unclassified,-1974170
b02e76a1-e031-4b28-b7e6-de88fa7f908f,,UNCLASS,unclassified,-24681723
b0525bc2-420c-4459-b6ba-d24f7a9778d9,,UNCLASS,unclassified,-3468728
b06d2a89-8832-4aba-851a-e10bda45b793,,UNCLASS,unclassified,-2560296
b0c5b19e-d160-4bd1-a1f3-bc51a9c44903,,UNCLASS,unclassified,-2925711
b104a83e-ea2b-43b7-8338-8640ba1673ae,,UNCLASS,unclassified,-4876135
b2ed0ee4-1fdf-4b32-9a53-769b43675df5,,UNCLASS,unclassified,-11359810
b2ee4e45-756e-4641-bbb7-363b7af78252,,UNCLASS,unclassified,-253763
b3127ad0-fd44-4b69-8ccd-5246efc27f81,,UNCLASS,unclassified,-4506956
b3431bbd-2076-487d-bd50-6ede6bf12769,43a483cc-a5dc-51c4-89ab-f35c67bf04ab,SUP,vendor_payment,-315371489
b3f7170f-8f38-4833-a73b-4760a18b28f9,,UNCLASS,unclassified,-34404151
b41abafa-8eb5-4916-a5af-1bfa59ea160e,,UNCLASS,unclassified,-3141087
b49bc07e-f526-4f45-9f1d-8ff612195acc,,UNCLASS,unclassified,-17771723
b4ffbdd4-7c0f-4974-87c6-49218ab92039,,UNCLASS,unclassified,-997609
b5be3ae7-88c0-477e-ade8-5bd5a3d3ea6e,,UNCLASS,unclassified,-4235512
b6a38a6f-c178-4252-ad24-3c0ce8b9de59,,UNCLASS,unclassified,-4709754
b6da0f3b-ea2f-48c2-8864-1646abafdda8,,UNCLASS,unclassified,-3156303
b7746b77-a0a1-4d85-8441-1483686edb78,,UNCLASS,unclassified,-11534635
